"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 23, 2011","9,722.50","9,722.50","9,722.50","9,722.50","-","2.49%"
"Mar 22, 2011","9,486.00","9,486.00","9,486.00","9,486.00","-","0.99%"
"Mar 21, 2011","9,393.00","9,393.00","9,393.00","9,393.00","-","-1.27%"
"Mar 18, 2011","9,513.50","9,513.50","9,513.50","9,513.50","-","-0.56%"
"Mar 17, 2011","9,567.50","9,567.50","9,567.50","9,567.50","-","4.30%"
"Mar 14, 2011","9,172.75","9,172.75","9,172.75","9,172.75","-","0.02%"
"Mar 11, 2011","9,171.00","9,171.00","9,171.00","9,171.00","-","0.00%"
"Mar 10, 2011","9,171.00","9,171.00","9,171.00","9,171.00","-","-0.90%"
"Mar 09, 2011","9,254.00","9,254.00","9,254.00","9,254.00","-","-2.70%"
"Mar 08, 2011","9,511.00","9,511.00","9,511.00","9,511.00","-","0.28%"
"Mar 07, 2011","9,484.00","9,484.00","9,484.00","9,484.00","-","-4.03%"
"Mar 04, 2011","9,882.50","9,882.50","9,882.50","9,882.50","-","-0.20%"
"Mar 03, 2011","9,902.50","9,902.50","9,902.50","9,902.50","-","0.24%"
"Mar 02, 2011","9,879.00","9,879.00","9,879.00","9,879.00","-","0.28%"
"Mar 01, 2011","9,851.00","9,851.00","9,851.00","9,851.00","-","-0.32%"
"Feb 28, 2011","9,882.50","9,882.50","9,882.50","9,882.50","-","1.24%"
"Feb 25, 2011","9,761.00","9,761.00","9,761.00","9,761.00","-","2.78%"
"Feb 24, 2011","9,497.00","9,497.00","9,497.00","9,497.00","-","0.84%"
"Feb 23, 2011","9,417.75","9,417.75","9,417.75","9,417.75","-","-1.63%"
"Feb 22, 2011","9,574.00","9,574.00","9,574.00","9,574.00","-","-2.39%"
"Feb 21, 2011","9,808.00","9,808.00","9,808.00","9,808.00","-","-0.53%"
"Feb 18, 2011","9,860.00","9,860.00","9,860.00","9,860.00","-","0.55%"
"Feb 17, 2011","9,806.50","9,806.50","9,806.50","9,806.50","-","-3.66%"
"Feb 14, 2011","10,179.50","10,179.50","10,179.50","10,179.50","-","2.05%"
"Feb 11, 2011","9,975.50","9,975.50","9,975.50","9,975.50","-","0.26%"
"Feb 10, 2011","9,950.00","9,950.00","9,950.00","9,950.00","-","0.16%"
"Feb 09, 2011","9,934.50","9,934.50","9,934.50","9,934.50","-","-1.37%"
"Feb 08, 2011","10,073.00","10,073.00","10,073.00","10,073.00","-","0.17%"
"Feb 07, 2011","10,056.00","10,056.00","10,056.00","10,056.00","-","-0.11%"
"Feb 04, 2011","10,067.00","10,067.00","10,067.00","10,067.00","-","1.20%"
"Feb 03, 2011","9,947.50","9,947.50","9,947.50","9,947.50","-","-0.19%"
"Feb 02, 2011","9,966.50","9,966.50","9,966.50","9,966.50","-","-0.07%"
"Feb 01, 2011","9,973.00","9,973.00","9,973.00","9,973.00","-","2.07%"
"Jan 31, 2011","9,770.50","9,770.50","9,770.50","9,770.50","-","2.32%"
"Jan 28, 2011","9,548.50","9,548.50","9,548.50","9,548.50","-","0.98%"
"Jan 27, 2011","9,455.50","9,455.50","9,455.50","9,455.50","-","1.20%"
"Jan 26, 2011","9,343.00","9,343.00","9,343.00","9,343.00","-","0.84%"
"Jan 25, 2011","9,265.00","9,265.00","9,265.00","9,265.00","-","-2.97%"
"Jan 24, 2011","9,548.50","9,548.50","9,548.50","9,548.50","-","0.91%"
"Jan 21, 2011","9,462.50","9,462.50","9,462.50","9,462.50","-","0.97%"
"Jan 20, 2011","9,372.00","9,372.00","9,372.00","9,372.00","-","-2.86%"
"Jan 17, 2011","9,648.00","9,648.00","9,648.00","9,648.00","-","-0.14%"
"Jan 14, 2011","9,662.00","9,662.00","9,662.00","9,662.00","-","0.41%"
"Jan 13, 2011","9,622.50","9,622.50","9,622.50","9,622.50","-","-0.78%"
"Jan 12, 2011","9,697.75","9,697.75","9,697.75","9,697.75","-","1.82%"
"Jan 11, 2011","9,524.50","9,524.50","9,524.50","9,524.50","-","2.05%"
"Jan 10, 2011","9,333.00","9,333.00","9,333.00","9,333.00","-","-1.09%"
"Jan 07, 2011","9,436.00","9,436.00","9,436.00","9,436.00","-","-0.60%"
"Jan 06, 2011","9,492.50","9,492.50","9,492.50","9,492.50","-","-0.98%"
"Jan 05, 2011","9,586.00","9,586.00","9,586.00","9,586.00","-","-0.35%"
"Jan 04, 2011","9,619.25","9,619.25","9,619.25","9,619.25","-","-0.26%"
"Dec 31, 2010","9,644.00","9,644.00","9,644.00","9,644.00","-","1.14%"
"Dec 30, 2010","9,535.50","9,535.50","9,535.50","9,535.50","-","0.99%"
"Dec 29, 2010","9,442.00","9,442.00","9,442.00","9,442.00","-","0.58%"
"Dec 24, 2010","9,388.00","9,388.00","9,388.00","9,388.00","-","0.50%"
"Dec 23, 2010","9,341.00","9,341.00","9,341.00","9,341.00","-","-0.55%"
"Dec 22, 2010","9,393.00","9,393.00","9,393.00","9,393.00","-","-0.09%"
"Dec 21, 2010","9,401.00","9,401.00","9,401.00","9,401.00","-","1.80%"
"Dec 20, 2010","9,235.00","9,235.00","9,235.00","9,235.00","-","1.44%"
"Dec 17, 2010","9,104.00","9,104.00","9,104.00","9,104.00","-","0.91%"
"Dec 16, 2010","9,021.50","9,021.50","9,021.50","9,021.50","-","-2.94%"
"Dec 13, 2010","9,295.00","9,295.00","9,295.00","9,295.00","-","2.90%"
"Dec 10, 2010","9,033.00","9,033.00","9,033.00","9,033.00","-","0.51%"
"Dec 09, 2010","8,987.50","8,987.50","8,987.50","8,987.50","-","-0.67%"
"Dec 08, 2010","9,048.00","9,048.00","9,048.00","9,048.00","-","1.54%"
"Dec 07, 2010","8,911.00","8,911.00","8,911.00","8,911.00","-","1.07%"
"Dec 06, 2010","8,816.50","8,816.50","8,816.50","8,816.50","-","0.55%"
"Dec 03, 2010","8,768.00","8,768.00","8,768.00","8,768.00","-","-0.07%"
"Dec 02, 2010","8,774.00","8,774.00","8,774.00","8,774.00","-","1.47%"
"Dec 01, 2010","8,647.00","8,647.00","8,647.00","8,647.00","-","2.74%"
"Nov 30, 2010","8,416.00","8,416.00","8,416.00","8,416.00","-","1.81%"
"Nov 29, 2010","8,266.00","8,266.00","8,266.00","8,266.00","-","-0.25%"
"Nov 26, 2010","8,287.00","8,287.00","8,287.00","8,287.00","-","-1.20%"
"Nov 25, 2010","8,388.00","8,388.00","8,388.00","8,388.00","-","1.23%"
"Nov 24, 2010","8,286.00","8,286.00","8,286.00","8,286.00","-","1.42%"
"Nov 23, 2010","8,170.00","8,170.00","8,170.00","8,170.00","-","-1.77%"
"Nov 22, 2010","8,317.50","8,317.50","8,317.50","8,317.50","-","-1.35%"
"Nov 19, 2010","8,431.00","8,431.00","8,431.00","8,431.00","-","-0.21%"
"Nov 18, 2010","8,449.00","8,449.00","8,449.00","8,449.00","-","-2.55%"
"Nov 15, 2010","8,670.00","8,670.00","8,670.00","8,670.00","-","0.49%"
"Nov 12, 2010","8,628.00","8,628.00","8,628.00","8,628.00","-","-2.35%"
"Nov 11, 2010","8,835.75","8,835.75","8,835.75","8,835.75","-","0.79%"
"Nov 10, 2010","8,766.50","8,766.50","8,766.50","8,766.50","-","-1.08%"
"Nov 09, 2010","8,862.50","8,862.50","8,862.50","8,862.50","-","2.30%"
"Nov 08, 2010","8,663.00","8,663.00","8,663.00","8,663.00","-","0.12%"
"Nov 05, 2010","8,653.00","8,653.00","8,653.00","8,653.00","-","0.66%"
"Nov 04, 2010","8,596.00","8,596.00","8,596.00","8,596.00","-","3.42%"
"Nov 03, 2010","8,312.00","8,312.00","8,312.00","8,312.00","-","-1.36%"
"Nov 02, 2010","8,427.00","8,427.00","8,427.00","8,427.00","-","1.64%"
"Nov 01, 2010","8,291.00","8,291.00","8,291.00","8,291.00","-","1.22%"
"Oct 29, 2010","8,191.25","8,191.25","8,191.25","8,191.25","-","-1.71%"
"Oct 28, 2010","8,334.00","8,334.00","8,334.00","8,334.00","-","0.46%"
"Oct 27, 2010","8,296.00","8,296.00","8,296.00","8,296.00","-","-2.50%"
"Oct 26, 2010","8,508.75","8,508.75","8,508.75","8,508.75","-","-0.07%"
"Oct 25, 2010","8,514.50","8,514.50","8,514.50","8,514.50","-","2.26%"
"Oct 22, 2010","8,326.00","8,326.00","8,326.00","8,326.00","-","0.33%"
"Oct 21, 2010","8,298.50","8,298.50","8,298.50","8,298.50","-","-1.51%"
"Oct 18, 2010","8,426.00","8,426.00","8,426.00","8,426.00","-","0.53%"
"Oct 15, 2010","8,381.50","8,381.50","8,381.50","8,381.50","-","-0.08%"
"Oct 14, 2010","8,388.00","8,388.00","8,388.00","8,388.00","-","0.40%"
"Oct 13, 2010","8,354.25","8,354.25","8,354.25","8,354.25","-","0.14%"
"Oct 12, 2010","8,342.25","8,342.25","8,342.25","8,342.25","-","0.69%"
"Oct 11, 2010","8,285.00","8,285.00","8,285.00","8,285.00","-","-0.25%"
"Oct 08, 2010","8,306.00","8,306.00","8,306.00","8,306.00","-","2.68%"
"Oct 07, 2010","8,089.50","8,089.50","8,089.50","8,089.50","-","-1.90%"
"Oct 06, 2010","8,246.25","8,246.25","8,246.25","8,246.25","-","1.00%"
"Oct 05, 2010","8,164.25","8,164.25","8,164.25","8,164.25","-","1.38%"
"Oct 04, 2010","8,053.50","8,053.50","8,053.50","8,053.50","-","-0.49%"
"Oct 01, 2010","8,093.00","8,093.00","8,093.00","8,093.00","-","1.04%"
"Sep 30, 2010","8,010.00","8,010.00","8,010.00","8,010.00","-","-0.66%"
"Sep 29, 2010","8,063.50","8,063.50","8,063.50","8,063.50","-","1.41%"
"Sep 28, 2010","7,951.00","7,951.00","7,951.00","7,951.00","-","0.51%"
"Sep 27, 2010","7,911.00","7,911.00","7,911.00","7,911.00","-","-0.48%"
"Sep 24, 2010","7,949.50","7,949.50","7,949.50","7,949.50","-","0.79%"
"Sep 23, 2010","7,887.50","7,887.50","7,887.50","7,887.50","-","0.55%"
"Sep 22, 2010","7,844.00","7,844.00","7,844.00","7,844.00","-","2.19%"
"Sep 21, 2010","7,676.00","7,676.00","7,676.00","7,676.00","-","-0.46%"
"Sep 20, 2010","7,711.50","7,711.50","7,711.50","7,711.50","-","-0.09%"
"Sep 17, 2010","7,718.75","7,718.75","7,718.75","7,718.75","-","0.28%"
"Sep 16, 2010","7,697.25","7,697.25","7,697.25","7,697.25","-","1.04%"
"Sep 13, 2010","7,617.75","7,617.75","7,617.75","7,617.75","-","1.96%"
"Sep 10, 2010","7,471.25","7,471.25","7,471.25","7,471.25","-","-0.92%"
"Sep 09, 2010","7,540.25","7,540.25","7,540.25","7,540.25","-","-1.56%"
"Sep 08, 2010","7,659.75","7,659.75","7,659.75","7,659.75","-","0.59%"
"Sep 07, 2010","7,615.00","7,615.00","7,615.00","7,615.00","-","-1.05%"
"Sep 06, 2010","7,695.50","7,695.50","7,695.50","7,695.50","-","0.79%"
"Sep 03, 2010","7,635.50","7,635.50","7,635.50","7,635.50","-","0.13%"
"Sep 02, 2010","7,625.75","7,625.75","7,625.75","7,625.75","-","0.36%"
"Sep 01, 2010","7,598.25","7,598.25","7,598.25","7,598.25","-","2.23%"
"Aug 31, 2010","7,432.25","7,432.25","7,432.25","7,432.25","-","-0.28%"
"Aug 27, 2010","7,453.25","7,453.25","7,453.25","7,453.25","-","2.13%"
"Aug 26, 2010","7,298.00","7,298.00","7,298.00","7,298.00","-","2.94%"
"Aug 25, 2010","7,089.50","7,089.50","7,089.50","7,089.50","-","-0.50%"
"Aug 24, 2010","7,125.00","7,125.00","7,125.00","7,125.00","-","-1.65%"
"Aug 23, 2010","7,244.50","7,244.50","7,244.50","7,244.50","-","-0.01%"
"Aug 20, 2010","7,245.00","7,245.00","7,245.00","7,245.00","-","-0.67%"
"Aug 19, 2010","7,294.00","7,294.00","7,294.00","7,294.00","-","0.96%"
"Aug 16, 2010","7,224.50","7,224.50","7,224.50","7,224.50","-","1.29%"
"Aug 13, 2010","7,132.75","7,132.75","7,132.75","7,132.75","-","-1.36%"
"Aug 12, 2010","7,231.25","7,231.25","7,231.25","7,231.25","-","0.78%"
"Aug 11, 2010","7,175.25","7,175.25","7,175.25","7,175.25","-","-1.39%"
"Aug 10, 2010","7,276.50","7,276.50","7,276.50","7,276.50","-","-1.70%"
"Aug 09, 2010","7,402.50","7,402.50","7,402.50","7,402.50","-","0.73%"
"Aug 06, 2010","7,348.75","7,348.75","7,348.75","7,348.75","-","-0.37%"
"Aug 05, 2010","7,375.75","7,375.75","7,375.75","7,375.75","-","-1.45%"
"Aug 04, 2010","7,484.00","7,484.00","7,484.00","7,484.00","-","1.06%"
"Aug 03, 2010","7,405.75","7,405.75","7,405.75","7,405.75","-","-1.16%"
"Aug 02, 2010","7,493.00","7,493.00","7,493.00","7,493.00","-","2.90%"
"Jul 30, 2010","7,281.75","7,281.75","7,281.75","7,281.75","-","0.90%"
"Jul 29, 2010","7,216.50","7,216.50","7,216.50","7,216.50","-","0.84%"
"Jul 28, 2010","7,156.25","7,156.25","7,156.25","7,156.25","-","1.59%"
"Jul 27, 2010","7,044.50","7,044.50","7,044.50","7,044.50","-","-1.29%"
"Jul 26, 2010","7,136.50","7,136.50","7,136.50","7,136.50","-","1.68%"
"Jul 23, 2010","7,018.25","7,018.25","7,018.25","7,018.25","-","0.22%"
"Jul 22, 2010","7,002.75","7,002.75","7,002.75","7,002.75","-","7.82%"
"Jul 19, 2010","6,494.75","6,494.75","6,494.75","6,494.75","-","0.40%"
"Jul 16, 2010","6,468.75","6,468.75","6,468.75","6,468.75","-","-2.89%"
"Jul 15, 2010","6,661.50","6,661.50","6,661.50","6,661.50","-","-0.66%"
"Jul 14, 2010","6,706.00","6,706.00","6,706.00","6,706.00","-","0.60%"
"Jul 13, 2010","6,666.00","6,666.00","6,666.00","6,666.00","-","0.84%"
"Jul 12, 2010","6,610.75","6,610.75","6,610.75","6,610.75","-","-1.96%"
"Jul 09, 2010","6,743.25","6,743.25","6,743.25","6,743.25","-","2.24%"
"Jul 08, 2010","6,595.50","6,595.50","6,595.50","6,595.50","-","-0.43%"
"Jul 07, 2010","6,623.75","6,623.75","6,623.75","6,623.75","-","0.60%"
"Jul 06, 2010","6,584.00","6,584.00","6,584.00","6,584.00","-","2.13%"
"Jul 05, 2010","6,446.75","6,446.75","6,446.75","6,446.75","-","0.92%"
"Jul 02, 2010","6,387.75","6,387.75","6,387.75","6,387.75","-","1.28%"
"Jul 01, 2010","6,307.25","6,307.25","6,307.25","6,307.25","-","-2.86%"
"Jun 30, 2010","6,492.75","6,492.75","6,492.75","6,492.75","-","0.32%"
"Jun 29, 2010","6,472.00","6,472.00","6,472.00","6,472.00","-","-5.51%"
"Jun 28, 2010","6,849.25","6,849.25","6,849.25","6,849.25","-","1.44%"
"Jun 25, 2010","6,751.75","6,751.75","6,751.75","6,751.75","-","1.14%"
"Jun 24, 2010","6,675.50","6,675.50","6,675.50","6,675.50","-","2.75%"
"Jun 23, 2010","6,497.00","6,497.00","6,497.00","6,497.00","-","-1.44%"
"Jun 22, 2010","6,592.25","6,592.25","6,592.25","6,592.25","-","0.09%"
"Jun 21, 2010","6,586.50","6,586.50","6,586.50","6,586.50","-","2.61%"
"Jun 18, 2010","6,418.75","6,418.75","6,418.75","6,418.75","-","-0.18%"
"Jun 17, 2010","6,430.50","6,430.50","6,430.50","6,430.50","-","-3.09%"
"Jun 14, 2010","6,635.25","6,635.25","6,635.25","6,635.25","-","2.78%"
"Jun 11, 2010","6,455.50","6,455.50","6,455.50","6,455.50","-","1.16%"
"Jun 10, 2010","6,381.75","6,381.75","6,381.75","6,381.75","-","1.11%"
"Jun 09, 2010","6,311.75","6,311.75","6,311.75","6,311.75","-","2.88%"
"Jun 08, 2010","6,135.00","6,135.00","6,135.00","6,135.00","-","1.08%"
"Jun 07, 2010","6,069.50","6,069.50","6,069.50","6,069.50","-","-2.90%"
"Jun 04, 2010","6,251.00","6,251.00","6,251.00","6,251.00","-","-3.79%"
"Jun 03, 2010","6,497.00","6,497.00","6,497.00","6,497.00","-","-2.18%"
"Jun 02, 2010","6,641.75","6,641.75","6,641.75","6,641.75","-","-1.23%"
"Jun 01, 2010","6,724.25","6,724.25","6,724.25","6,724.25","-","-2.79%"
"May 28, 2010","6,917.00","6,917.00","6,917.00","6,917.00","-","-0.64%"
"May 27, 2010","6,961.75","6,961.75","6,961.75","6,961.75","-","3.03%"
"May 26, 2010","6,756.75","6,756.75","6,756.75","6,756.75","-","0.70%"
"May 25, 2010","6,710.00","6,710.00","6,710.00","6,710.00","-","-2.65%"
"May 24, 2010","6,892.50","6,892.50","6,892.50","6,892.50","-","0.91%"
"May 21, 2010","6,830.50","6,830.50","6,830.50","6,830.50","-","3.63%"
"May 20, 2010","6,591.25","6,591.25","6,591.25","6,591.25","-","2.42%"
"May 17, 2010","6,435.50","6,435.50","6,435.50","6,435.50","-","-6.66%"
"May 14, 2010","6,894.50","6,894.50","6,894.50","6,894.50","-","-3.28%"
"May 13, 2010","7,128.25","7,128.25","7,128.25","7,128.25","-","1.94%"
"May 12, 2010","6,992.75","6,992.75","6,992.75","6,992.75","-","-0.36%"
"May 11, 2010","7,018.25","7,018.25","7,018.25","7,018.25","-","-1.01%"
"May 10, 2010","7,089.75","7,089.75","7,089.75","7,089.75","-","2.51%"
"May 07, 2010","6,916.25","6,916.25","6,916.25","6,916.25","-","-0.01%"
"May 06, 2010","6,917.25","6,917.25","6,917.25","6,917.25","-","-0.16%"
"May 05, 2010","6,928.25","6,928.25","6,928.25","6,928.25","-","-0.97%"
"May 04, 2010","6,996.00","6,996.00","6,996.00","6,996.00","-","-5.51%"
"Apr 30, 2010","7,404.00","7,404.00","7,404.00","7,404.00","-","1.04%"
"Apr 29, 2010","7,328.00","7,328.00","7,328.00","7,328.00","-","-0.61%"
"Apr 28, 2010","7,373.00","7,373.00","7,373.00","7,373.00","-","-1.21%"
"Apr 27, 2010","7,463.25","7,463.25","7,463.25","7,463.25","-","-4.12%"
"Apr 26, 2010","7,783.75","7,783.75","7,783.75","7,783.75","-","0.76%"
"Apr 23, 2010","7,725.00","7,725.00","7,725.00","7,725.00","-","0.77%"
